도시명,시군구,학교명,학교 학생 수,최종 동질성 지수(H_m),소비 획일성 지수,소비 1위 업종,소비 2위 업종,소비 3위 업종,사회 문화 획일성 지수,진로 획일성 지수,진로 노출 획일성 지수,학구 순전입률
대전광역시,동구,대전가오고등학교,686,0.6777043795,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.43167638,0.4598331152,0.3712,-0.00201
대전광역시,중구,충남기계공업고등학교,749,0.6770915383,0.081,"섬유, 의복, 신발 및 가죽제품 소매업 (47,669,480원 / 17.97%)","일반 교습학원 (31,034,120원 / 11.70%)","문화, 오락 및 여가 용품 소매업 (19,349,923원 / 7.29%)",93.56486871,0.0181513271,0.3428,-0.009345794393
대전광역시,동구,대전여자고등학교,922,0.6756681593,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44632321,0.4405972176,0.3712,-0.00201
대전광역시,대덕구,신탄진중학교,412,0.6672613539,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74638188,0.484459561,0.3436,-0.00167
대전광역시,대덕구,대전송촌고등학교,957,0.6643264327,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.72222501,0.4610033266,0.3436,-0.00201
대전광역시,대덕구,신탄진고등학교,467,0.6634809257,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.73800714,0.4527221043,0.3436,-0.00201
대전광역시,동구,동아마이스터고등학교,490,0.6611503459,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.45363946,0.2780056754,0.3712,-0.008163265306
대전광역시,대덕구,대전대청중학교,549,0.6604679394,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.73099939,0.4259013477,0.3436,-0.00167
대전광역시,동구,대전대성여자고등학교,572,0.657712327,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44217949,0.04170942793,0.3712,0.001748251748
대전광역시,동구,충남중학교,740,0.6569017881,0.084,"일반 교습학원 (63,106,710원 / 19.44%)","종합 소매업 (30,720,610원 / 9.46%)","섬유, 의복, 신발 및 가죽제품 소매업 (24,782,150원 / 7.63%)",89.44959459,0.2095359728,0.3712,-0.000016
대전광역시,대덕구,대전매봉중학교,744,0.6427673665,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74441577,0.2056152115,0.3436,-0.00374
대전광역시,대덕구,대전송촌중학교,722,0.6387119988,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74338319,0.1055971415,0.3436,-0.00374
대전광역시,대덕구,대전생활과학고등학교,467,0.6372577893,0.094,"일반 교습학원 (42,546,900원 / 23.68%)","기타 교육기관 (14,451,200원 / 8.04%)","종합 소매업 (14,327,440원 / 7.97%)",87.74371734,0,0.3436,-0.002141327623
